seed,model_variant,threshold_min,group,n_clinical_R1,n_geo_realizations,n_unique_origins,fnr,C,J,J_ind,E,D,joint_event_count,constrained_event_count
57,reweighing,60.0,1,33,3300,3131,0.15151515151515152,0.02212121212121212,0.0027272727272727275,0.0033516988062442608,-0.0006244260789715333,-0.028866031896965266,9,73
57,reweighing,60.0,ALL,42,4200,3941,0.21428571428571427,0.023095238095238096,0.004523809523809524,0.004948979591836734,-0.0004251700680272105,-0.01884464724076676,19,97
57,reweighing,90.0,0,9,900,886,0.4444444444444444,0.0044444444444444444,0.0011111111111111111,0.0019753086419753087,-0.0008641975308641976,-0.1953125,1,4
57,reweighing,90.0,1,33,3300,3131,0.15151515151515152,0.0018181818181818182,0.00030303030303030303,0.0002754820936639119,2.7548209366391155e-05,0.015179113539769279,1,6
57,reweighing,90.0,ALL,42,4200,3941,0.21428571428571427,0.002380952380952381,0.0004761904761904762,0.0005102040816326531,-3.401360544217692e-05,-0.014319809069212402,2,10
57,post_processing,30.0,0,9,900,886,0.2222222222222222,0.16111111111111112,0.056666666666666664,0.03580246913580247,0.020864197530864194,0.15437314455355103,51,145
57,post_processing,30.0,1,33,3300,3131,0.12121212121212122,0.14212121212121212,0.015151515151515152,0.017226813590449953,-0.0020752984389348014,-0.017021417612949535,50,469
57,post_processing,30.0,ALL,42,4200,3941,0.14285714285714285,0.1461904761904762,0.024047619047619047,0.020884353741496598,0.0031632653061224487,0.02534285522235402,101,614
57,post_processing,45.0,0,9,900,886,0.2222222222222222,0.06777777777777778,0.023333333333333334,0.01506172839506173,0.008271604938271605,0.1309130698137908,21,61
57,post_processing,45.0,1,33,3300,3131,0.12121212121212122,0.05606060606060606,0.004242424242424243,0.006795224977043159,-0.002552800734618916,-0.048240857229621265,14,185
57,post_processing,45.0,ALL,42,4200,3941,0.14285714285714285,0.05857142857142857,0.008333333333333333,0.00836734693877551,-3.40136054421767e-05,-0.0006168498710783787,35,246
57,post_processing,60.0,0,9,900,886,0.2222222222222222,0.02666666666666667,0.008888888888888889,0.005925925925925926,0.0029629629629629632,0.1141552511415525,8,24
57,post_processing,60.0,1,33,3300,3131,0.12121212121212122,0.02212121212121212,0.0018181818181818182,0.002681359044995409,-0.0008631772268135906,-0.03990304409286373,6,73
57,post_processing,60.0,ALL,42,4200,3941,0.14285714285714285,0.023095238095238096,0.0033333333333333335,0.0032993197278911564,3.4013605442177134e-05,0.0015075717792613352,14,97
57,post_processing,90.0,0,9,900,886,0.2222222222222222,0.0044444444444444444,0.0011111111111111111,0.0009876543209876543,0.00012345679012345677,0.027901785714285726,1,4
57,post_processing,90.0,1,33,3300,3131,0.12121212121212122,0.0018181818181818182,0.0,0.00022038567493112948,-0.00022038567493112948,-0.12143290831815422,0,6
57,post_processing,90.0,ALL,42,4200,3941,0.14285714285714285,0.002380952380952381,0.0002380952380952381,0.00034013605442176874,-0.00010204081632653064,-0.042959427207637235,1,10
58,none,30.0,0,4,400,397,0.25,0.1075,0.025,0.026875,-0.0018749999999999982,-0.01954270080125073,10,43
58,none,30.0,1,38,3800,3591,0.34210526315789475,0.14526315789473684,0.04894736842105263,0.04969529085872576,-0.0007479224376731319,-0.006023773827372014,186,552
58,none,30.0,ALL,42,4200,3961,0.3333333333333333,0.14166666666666666,0.04666666666666667,0.04722222222222222,-0.0005555555555555522,-0.00456881781838947,196,595
58,none,45.0,0,4,400,397,0.25,0.0525,0.0125,0.013125,-0.0006249999999999988,-0.012564392511622058,5,21
58,none,45.0,1,38,3800,3591,0.34210526315789475,0.05078947368421052,0.01868421052631579,0.017375346260387812,0.0013088642659279774,0.027149282267783847,71,193
58,none,45.0,ALL,42,4200,3961,0.3333333333333333,0.05095238095238095,0.018095238095238095,0.016984126984126983,0.0011111111111111113,0.022977617924417715,76,214
58,none,60.0,0,4,400,397,0.25,0.0225,0.0075,0.005625,0.001875,0.08525149190110826,3,9
58,none,60.0,1,38,3800,3591,0.34210526315789475,0.02157894736842105,0.007894736842105263,0.0073822714681440445,0.0005124653739612189,0.024272163108936096,30,82
58,none,60.0,ALL,42,4200,3961,0.3333333333333333,0.021666666666666667,0.007857142857142858,0.007222222222222222,0.0006349206349206358,0.029953011213658565,33,91
58,none,90.0,0,4,400,397,0.25,0.0,0.0,0.0,0.0,,0,0
58,none,90.0,1,38,3800,3591,0.34210526315789475,0.003157894736842105,0.0005263157894736842,0.0010803324099722992,-0.000554016620498615,-0.17599436818021827,2,12
58,none,90.0,ALL,42,4200,3961,0.3333333333333333,0.002857142857142857,0.0004761904761904762,0.0009523809523809524,-0.0004761904761904762,-0.16714422158548234,2,12
58,reweighing,30.0,0,4,400,397,0.0,0.1075,0.0,0.0,0.0,0.0,0,43
58,reweighing,30.0,1,38,3800,3591,0.3684210526315789,0.14526315789473684,0.0518421052631579,0.053518005540166204,-0.0016759002770083062,-0.013497715428000323,197,552
58,reweighing,30.0,ALL,42,4200,3961,0.3333333333333333,0.14166666666666666,0.04690476190476191,0.04722222222222222,-0.00031746031746031356,-0.002610753039079705,197,595
58,reweighing,45.0,0,4,400,397,0.0,0.0525,0.0,0.0,0.0,0.0,0,21
58,reweighing,45.0,1,38,3800,3591,0.3684210526315789,0.05078947368421052,0.019473684210526317,0.018711911357340717,0.0007617728531855994,0.015801169573842422,74,193
58,reweighing,45.0,ALL,42,4200,3961,0.3333333333333333,0.05095238095238095,0.017619047619047618,0.016984126984126983,0.000634920634920634,0.013130067385381528,74,214
58,reweighing,60.0,0,4,400,397,0.0,0.0225,0.0,0.0,0.0,0.0,0,9
58,reweighing,60.0,1,38,3800,3591,0.3684210526315789,0.02157894736842105,0.008157894736842105,0.007950138504155125,0.0002077562326869807,0.009840066125244351,31,82
58,reweighing,60.0,ALL,42,4200,3961,0.3333333333333333,0.021666666666666667,0.007380952380952381,0.007222222222222222,0.00015873015873015938,0.007488252803414641,31,91
58,reweighing,90.0,0,4,400,397,0.0,0.0,0.0,0.0,0.0,,0,0
58,reweighing,90.0,1,38,3800,3591,0.3684210526315789,0.003157894736842105,0.0005263157894736842,0.0011634349030470914,-0.0006371191135734072,-0.202393523407251,2,12
58,reweighing,90.0,ALL,42,4200,3961,0.3333333333333333,0.002857142857142857,0.0004761904761904762,0.0009523809523809524,-0.0004761904761904762,-0.16714422158548234,2,12
58,post_processing,30.0,0,4,400,397,0.0,0.1075,0.0,0.0,0.0,0.0,0,43
58,post_processing,30.0,1,38,3800,3591,0.34210526315789475,0.14526315789473684,0.04894736842105263,0.04969529085872576,-0.0007479224376731319,-0.006023773827372014,186,552
58,post_processing,30.0,ALL,42,4200,3961,0.30952380952380953,0.14166666666666666,0.04428571428571428,0.04384920634920635,0.0004365079365079294,0.0035897854287346154,186,595
58,post_processing,45.0,0,4,400,397,0.0,0.0525,0.0,0.0,0.0,0.0,0,21
58,post_processing,45.0,1,38,3800,3591,0.34210526315789475,0.05078947368421052,0.01868421052631579,0.017375346260387812,0.0013088642659279774,0.027149282267783847,71,193
58,post_processing,45.0,ALL,42,4200,3961,0.30952380952380953,0.05095238095238095,0.016904761904761905,0.015770975056689344,0.0011337868480725613,0.023446548902467,71,214
58,post_processing,60.0,0,4,400,397,0.0,0.0225,0.0,0.0,0.0,0.0,0,9
58,post_processing,60.0,1,38,3800,3591,0.34210526315789475,0.02157894736842105,0.007894736842105263,0.0073822714681440445,0.0005124653739612189,0.024272163108936096,30,82
58,post_processing,60.0,ALL,42,4200,3961,0.30952380952380953,0.021666666666666667,0.007142857142857143,0.006706349206349207,0.0004365079365079355,0.020592695209390277,30,91
58,post_processing,90.0,0,4,400,397,0.0,0.0,0.0,0.0,0.0,,0,0
58,post_processing,90.0,1,38,3800,3591,0.34210526315789475,0.003157894736842105,0.0005263157894736842,0.0010803324099722992,-0.000554016620498615,-0.17599436818021827,2,12
58,post_processing,90.0,ALL,42,4200,3961,0.30952380952380953,0.002857142857142857,0.0004761904761904762,0.0008843537414965987,-0.00040816326530612246,-0.14326647564469916,2,12
59,none,30.0,0,5,500,497,0.4,0.17,0.064,0.068,-0.0040000000000000036,-0.028348688873139627,32,85
59,none,30.0,1,37,3700,3493,0.2972972972972973,0.13675675675675675,0.041891891891891894,0.040657414170927685,0.0012344777209642097,0.010456859576132127,155,506
59,none,30.0,ALL,42,4200,3942,0.30952380952380953,0.1407142857142857,0.04452380952380952,0.04355442176870748,0.0009693877551020386,0.008017182087083519,187,591
59,none,45.0,0,5,500,497,0.4,0.05,0.016,0.020000000000000004,-0.0040000000000000036,-0.08421052631578946,8,25
59,none,45.0,1,37,3700,3493,0.2972972972972973,0.045675675675675674,0.015405405405405406,0.013579254930606282,0.001826150474799124,0.041894362527000906,57,169
59,none,45.0,ALL,42,4200,3942,0.30952380952380953,0.04619047619047619,0.015476190476190477,0.014297052154195012,0.0011791383219954647,0.02676397774472311,65,194
59,none,60.0,0,5,500,497,0.4,0.02,0.004,0.008,-0.004,-0.20408163265306123,2,10
59,none,60.0,1,37,3700,3493,0.2972972972972973,0.01972972972972973,0.0075675675675675675,0.005865595325054785,0.0017019722425127828,0.08800057408099826,28,73
59,none,60.0,ALL,42,4200,3942,0.30952380952380953,0.019761904761904762,0.007142857142857143,0.006116780045351474,0.0010260770975056687,0.05296873673952551,30,83
59,none,90.0,0,5,500,497,0.4,0.004,0.0,0.0016,-0.0016,-0.40160642570281124,0,2
59,none,90.0,1,37,3700,3493,0.2972972972972973,0.004864864864864865,0.0018918918918918919,0.0014463111760409058,0.000445580715850986,0.0920393505944837,7,18
59,none,90.0,ALL,42,4200,3942,0.30952380952380953,0.004761904761904762,0.0016666666666666668,0.0014739229024943313,0.00019274376417233543,0.040669856459330134,7,20
59,reweighing,30.0,0,5,500,497,0.2,0.17,0.024,0.034,-0.010000000000000002,-0.07087172218284904,12,85
59,reweighing,30.0,1,37,3700,3493,0.2972972972972973,0.13675675675675675,0.04351351351351351,0.040657414170927685,0.0028560993425858286,0.02419308931519326,161,506
59,reweighing,30.0,ALL,42,4200,3942,0.2857142857142857,0.1407142857142857,0.04119047619047619,0.04020408163265306,0.0009863945578231295,0.008157834404400766,173,591
59,reweighing,45.0,0,5,500,497,0.2,0.05,0.008,0.010000000000000002,-0.0020000000000000018,-0.04210526315789473,4,25
59,reweighing,45.0,1,37,3700,3493,0.2972972972972973,0.045675675675675674,0.016756756756756756,0.013579254930606282,0.0031775018261504737,0.07289619079698156,62,169
59,reweighing,45.0,ALL,42,4200,3942,0.2857142857142857,0.04619047619047619,0.015714285714285715,0.013197278911564626,0.0025170068027210897,0.057130798647389736,66,194
59,reweighing,60.0,0,5,500,497,0.2,0.02,0.002,0.004,-0.002,-0.10204081632653061,1,10
59,reweighing,60.0,1,37,3700,3493,0.2972972972972973,0.01972972972972973,0.008108108108108109,0.005865595325054785,0.002242512783053324,0.11594925426122948,30,73
59,reweighing,60.0,ALL,42,4200,3942,0.2857142857142857,0.019761904761904762,0.007380952380952381,0.00564625850340136,0.0017346938775510213,0.08954935603477793,31,83
59,reweighing,90.0,0,5,500,497,0.2,0.004,0.0,0.0008,-0.0008,-0.20080321285140562,0,2
59,reweighing,90.0,1,37,3700,3493,0.2972972972972973,0.004864864864864865,0.002162162162162162,0.0014463111760409058,0.0007158509861212563,0.1478664976763836,8,18
59,reweighing,90.0,ALL,42,4200,3942,0.2857142857142857,0.004761904761904762,0.0019047619047619048,0.001360544217687075,0.0005442176870748298,0.11483253588516751,8,20
59,post_processing,30.0,0,5,500,497,0.4,0.17,0.064,0.068,-0.0040000000000000036,-0.028348688873139627,32,85
59,post_processing,30.0,1,37,3700,3493,0.24324324324324326,0.13675675675675675,0.032432432432432434,0.033265157048940834,-0.0008327246165083999,-0.007053739595734104,120,506
59,post_processing,30.0,ALL,42,4200,3942,0.2619047619047619,0.1407142857142857,0.03619047619047619,0.03685374149659864,-0.00066326530612245,-0.0054854403753729075,152,591
59,post_processing,45.0,0,5,500,497,0.4,0.05,0.016,0.020000000000000004,-0.0040000000000000036,-0.08421052631578946,8,25
59,post_processing,45.0,1,37,3700,3493,0.24324324324324326,0.045675675675675674,0.011351351351351352,0.011110299488677868,0.0002410518626734838,0.005530055853564114,42,169
59,post_processing,45.0,ALL,42,4200,3942,0.2619047619047619,0.04619047619047619,0.011904761904761904,0.012097505668934241,-0.00019274376417233695,-0.004374880977502826,50,194
59,post_processing,60.0,0,5,500,497,0.4,0.02,0.004,0.008,-0.004,-0.20408163265306123,2,10
59,post_processing,60.0,1,37,3700,3493,0.24324324324324326,0.01972972972972973,0.006486486486486486,0.004799123447772097,0.0016873630387143892,0.08724520434639743,24,73
59,post_processing,60.0,ALL,42,4200,3942,0.2619047619047619,0.019761904761904762,0.006190476190476191,0.005175736961451247,0.0010147392290249437,0.05238344683080148,26,83
59,post_processing,90.0,0,5,500,497,0.4,0.004,0.0,0.0016,-0.0016,-0.40160642570281124,0,2
59,post_processing,90.0,1,37,3700,3493,0.24324324324324326,0.004864864864864865,0.0013513513513513514,0.001183345507669832,0.00016800584368151933,0.034703361699559426,5,18
59,post_processing,90.0,ALL,42,4200,3942,0.2619047619047619,0.004761904761904762,0.0011904761904761906,0.0012471655328798188,-5.6689342403628195e-05,-0.011961722488038284,5,20
60,none,30.0,0,10,1000,986,0.2,0.141,0.034,0.0282,0.005800000000000003,0.04788678902566895,34,141
60,none,30.0,1,32,3200,3074,0.15625,0.1346875,0.0225,0.021044921874999997,0.001455078125000002,0.012484928010564417,72,431
60,none,30.0,ALL,42,4200,3964,0.16666666666666666,0.1361904761904762,0.025238095238095237,0.022698412698412697,0.0025396825396825397,0.02158811420112411,106,572
60,none,45.0,0,10,1000,986,0.2,0.049,0.011,0.009800000000000001,0.001199999999999998,0.02575162557136418,11,49
60,none,45.0,1,32,3200,3074,0.15625,0.0471875,0.0065625,0.007373046875,-0.0008105468750000001,-0.01802784106829078,21,151
60,none,45.0,ALL,42,4200,3964,0.16666666666666666,0.047619047619047616,0.007619047619047619,0.007936507936507936,-0.000317460317460317,-0.007000000000000006,32,200
60,none,60.0,0,10,1000,986,0.2,0.018,0.006,0.0036,0.0024000000000000002,0.1357773251866938,6,18
60,none,60.0,1,32,3200,3074,0.15625,0.02125,0.001875,0.0033203125000000003,-0.0014453125000000004,-0.06949139809180375,6,68
60,none,60.0,ALL,42,4200,3964,0.16666666666666666,0.020476190476190478,0.002857142857142857,0.003412698412698413,-0.0005555555555555557,-0.027698951962103313,12,86
60,none,90.0,0,10,1000,986,0.2,0.001,0.0,0.0002,-0.0002,-0.2002002002002002,0,1
60,none,90.0,1,32,3200,3074,0.15625,0.0040625,0.0,0.000634765625,-0.000634765625,-0.15688735487919675,0,13
60,none,90.0,ALL,42,4200,3964,0.16666666666666666,0.0033333333333333335,0.0,0.0005555555555555556,-0.0005555555555555556,-0.16722408026755853,0,14
60,reweighing,30.0,0,10,1000,986,0.2,0.141,0.034,0.0282,0.005800000000000003,0.04788678902566895,34,141
60,reweighing,30.0,1,32,3200,3074,0.15625,0.1346875,0.0225,0.021044921874999997,0.001455078125000002,0.012484928010564417,72,431
60,reweighing,30.0,ALL,42,4200,3964,0.16666666666666666,0.1361904761904762,0.025238095238095237,0.022698412698412697,0.0025396825396825397,0.02158811420112411,106,572
60,reweighing,45.0,0,10,1000,986,0.2,0.049,0.011,0.009800000000000001,0.001199999999999998,0.02575162557136418,11,49
60,reweighing,45.0,1,32,3200,3074,0.15625,0.0471875,0.0065625,0.007373046875,-0.0008105468750000001,-0.01802784106829078,21,151
60,reweighing,45.0,ALL,42,4200,3964,0.16666666666666666,0.047619047619047616,0.007619047619047619,0.007936507936507936,-0.000317460317460317,-0.007000000000000006,32,200
60,reweighing,60.0,0,10,1000,986,0.2,0.018,0.006,0.0036,0.0024000000000000002,0.1357773251866938,6,18
60,reweighing,60.0,1,32,3200,3074,0.15625,0.02125,0.001875,0.0033203125000000003,-0.0014453125000000004,-0.06949139809180375,6,68
60,reweighing,60.0,ALL,42,4200,3964,0.16666666666666666,0.020476190476190478,0.002857142857142857,0.003412698412698413,-0.0005555555555555557,-0.027698951962103313,12,86
60,reweighing,90.0,0,10,1000,986,0.2,0.001,0.0,0.0002,-0.0002,-0.2002002002002002,0,1
60,reweighing,90.0,1,32,3200,3074,0.15625,0.0040625,0.0,0.000634765625,-0.000634765625,-0.15688735487919675,0,13
60,reweighing,90.0,ALL,42,4200,3964,0.16666666666666666,0.0033333333333333335,0.0,0.0005555555555555556,-0.0005555555555555556,-0.16722408026755853,0,14
60,post_processing,30.0,0,10,1000,986,0.1,0.141,0.019,0.0141,0.0049,0.040456080383754825,19,141
60,post_processing,30.0,1,32,3200,3074,0.21875,0.1346875,0.0303125,0.029462890624999998,0.000849609375000001,0.007289857294759089,97,431
60,post_processing,30.0,ALL,42,4200,3964,0.19047619047619047,0.1361904761904762,0.02761904761904762,0.025941043083900227,0.001678004535147392,0.014263575454314142,116,572
60,post_processing,45.0,0,10,1000,986,0.1,0.049,0.006,0.004900000000000001,0.0010999999999999994,0.02360565677375051,6,49
60,post_processing,45.0,1,32,3200,3074,0.21875,0.0471875,0.009375,0.010322265625,-0.0009472656250000006,-0.021068681730412098,30,151
60,post_processing,45.0,ALL,42,4200,3964,0.19047619047619047,0.047619047619047616,0.008571428571428572,0.009070294784580497,-0.0004988662131519255,-0.01100000000000001,36,200
60,post_processing,60.0,0,10,1000,986,0.1,0.018,0.004,0.0018,0.0022,0.12446254808780266,4,18
60,post_processing,60.0,1,32,3200,3074,0.21875,0.02125,0.003125,0.004648437500000001,-0.0015234375000000005,-0.07324768988054992,10,68
60,post_processing,60.0,ALL,42,4200,3964,0.19047619047619047,0.020476190476190478,0.0033333333333333335,0.0039002267573696146,-0.0005668934240362811,-0.028264236696023765,14,86
60,post_processing,90.0,0,10,1000,986,0.1,0.001,0.0,0.0001,-0.0001,-0.1001001001001001,0,1
60,post_processing,90.0,1,32,3200,3074,0.21875,0.0040625,0.0003125,0.000888671875,-0.0005761718750000001,-0.1424054451980401,1,13
60,post_processing,90.0,ALL,42,4200,3964,0.19047619047619047,0.0033333333333333335,0.0002380952380952381,0.0006349206349206349,-0.0003968253968253968,-0.11944577161968467,1,14
61,none,30.0,0,8,800,793,0.375,0.15,0.06,0.056249999999999994,0.0037500000000000033,0.02941176470588236,48,120
61,none,30.0,1,34,3400,3256,0.20588235294117646,0.145,0.02823529411764706,0.029852941176470586,-0.0016176470588235257,-0.013048171476697151,96,493
61,none,30.0,ALL,42,4200,3970,0.23809523809523808,0.14595238095238094,0.03428571428571429,0.03475056689342403,-0.00046485260770974535,-0.003729254317407754,144,613
61,none,45.0,0,8,800,793,0.375,0.05375,0.02375,0.02015625,0.0035937499999999997,0.07065835150993827,19,43
61,none,45.0,1,34,3400,3256,0.20588235294117646,0.058529411764705885,0.011176470588235295,0.012050173010380623,-0.0008737024221453279,-0.01585559788947863,38,199
61,none,45.0,ALL,42,4200,3970,0.23809523809523808,0.05761904761904762,0.013571428571428571,0.013718820861678003,-0.0001473922902494318,-0.0027144521609127337,57,242
61,none,60.0,0,8,800,793,0.375,0.02125,0.01125,0.00796875,0.0032812499999999994,0.15776425512733827,9,17
61,none,60.0,1,34,3400,3256,0.20588235294117646,0.026176470588235294,0.005,0.005389273356401384,-0.000389273356401384,-0.01527085404796405,17,89
61,none,60.0,ALL,42,4200,3970,0.23809523809523808,0.025238095238095237,0.006190476190476191,0.00600907029478458,0.0001814058956916111,0.007373883547944077,26,106
61,none,90.0,0,8,800,793,0.375,0.0025,0.00125,0.0009375,0.00031250000000000006,0.12531328320802004,1,2
61,none,90.0,1,34,3400,3256,0.20588235294117646,0.005588235294117647,0.0014705882352941176,0.0011505190311418686,0.000320069204152249,0.05759740967325144,5,19
61,none,90.0,ALL,42,4200,3970,0.23809523809523808,0.005,0.0014285714285714286,0.0011904761904761904,0.0002380952380952382,0.04785833931562572,6,21
61,reweighing,30.0,0,8,800,793,0.375,0.15,0.06,0.056249999999999994,0.0037500000000000033,0.02941176470588236,48,120
61,reweighing,30.0,1,34,3400,3256,0.20588235294117646,0.145,0.029411764705882353,0.029852941176470586,-0.00044117647058823303,-0.003558592220917395,100,493
61,reweighing,30.0,ALL,42,4200,3970,0.23809523809523808,0.14595238095238094,0.035238095238095235,0.03475056689342403,0.00048752834467120226,0.003911169162159334,148,613
61,reweighing,45.0,0,8,800,793,0.375,0.05375,0.02375,0.02015625,0.0035937499999999997,0.07065835150993827,19,43
61,reweighing,45.0,1,34,3400,3256,0.20588235294117646,0.058529411764705885,0.011176470588235295,0.012050173010380623,-0.0008737024221453279,-0.01585559788947863,38,199
61,reweighing,45.0,ALL,42,4200,3970,0.23809523809523808,0.05761904761904762,0.013571428571428571,0.013718820861678003,-0.0001473922902494318,-0.0027144521609127337,57,242
61,reweighing,60.0,0,8,800,793,0.375,0.02125,0.01125,0.00796875,0.0032812499999999994,0.15776425512733827,9,17
61,reweighing,60.0,1,34,3400,3256,0.20588235294117646,0.026176470588235294,0.004705882352941176,0.005389273356401384,-0.000683391003460208,-0.026808832661981336,16,89
61,reweighing,60.0,ALL,42,4200,3970,0.23809523809523808,0.025238095238095237,0.005952380952380952,0.00600907029478458,-5.6689342403627545e-05,-0.0023043386087325257,25,106
61,reweighing,90.0,0,8,800,793,0.375,0.0025,0.00125,0.0009375,0.00031250000000000006,0.12531328320802004,1,2
61,reweighing,90.0,1,34,3400,3256,0.20588235294117646,0.005588235294117647,0.0014705882352941176,0.0011505190311418686,0.000320069204152249,0.05759740967325144,5,19
61,reweighing,90.0,ALL,42,4200,3970,0.23809523809523808,0.005,0.0014285714285714286,0.0011904761904761904,0.0002380952380952382,0.04785833931562572,6,21
61,post_processing,30.0,0,8,800,793,0.125,0.15,0.0125,0.01875,-0.006249999999999999,-0.04901960784313726,10,120
61,post_processing,30.0,1,34,3400,3256,0.3235294117647059,0.145,0.0488235294117647,0.046911764705882354,0.001911764705882349,0.01542056629064209,166,493
61,post_processing,30.0,ALL,42,4200,3970,0.2857142857142857,0.14595238095238094,0.0419047619047619,0.04170068027210884,0.00020408163265306367,0.0016372336027643541,176,613
61,post_processing,45.0,0,8,800,793,0.125,0.05375,0.00375,0.00671875,-0.00296875,-0.058369942551688134,3,43
61,post_processing,45.0,1,34,3400,3256,0.3235294117647059,0.058529411764705885,0.01911764705882353,0.01893598615916955,0.00018166089965397994,0.0032967084720698647,65,199
61,post_processing,45.0,ALL,42,4200,3970,0.2857142857142857,0.05761904761904762,0.01619047619047619,0.016462585034013603,-0.0002721088435374136,-0.005011296297069645,68,242
61,post_processing,60.0,0,8,800,793,0.125,0.02125,0.00125,0.00265625,-0.0014062500000000002,-0.06761325219743071,1,17
61,post_processing,60.0,1,34,3400,3256,0.3235294117647059,0.026176470588235294,0.008529411764705883,0.00846885813148789,6.0553633217993313e-05,0.0023754661852388725,29,89
61,post_processing,60.0,ALL,42,4200,3970,0.2857142857142857,0.025238095238095237,0.007142857142857143,0.007210884353741496,-6.80272108843534e-05,-0.002765206330479053,30,106
61,post_processing,90.0,0,8,800,793,0.125,0.0025,0.0,0.0003125,-0.0003125,-0.12531328320802004,0,2
61,post_processing,90.0,1,34,3400,3256,0.3235294117647059,0.005588235294117647,0.0014705882352941176,0.0018079584775086506,-0.00033737024221453297,-0.06071078316910289,5,19
61,post_processing,90.0,ALL,42,4200,3970,0.2857142857142857,0.005,0.0011904761904761906,0.0014285714285714286,-0.000238095238095238,-0.047858339315625775,5,21
62,none,30.0,0,5,500,498,0.2,0.148,0.03,0.0296,0.0003999999999999976,0.003172186270777838,15,74
62,none,30.0,1,37,3700,3506,0.16216216216216217,0.14216216216216215,0.02027027027027027,0.023053323593864136,-0.002783053323593864,-0.022820875890373543,75,526
62,none,30.0,ALL,42,4200,3946,0.16666666666666666,0.14285714285714285,0.02142857142857143,0.023809523809523808,-0.0023809523809523794,-0.01944444444444446,90,600
62,none,45.0,0,5,500,498,0.2,0.052,0.01,0.0104,-0.0003999999999999993,-0.008114248620577719,5,26
62,none,45.0,1,37,3700,3506,0.16216216216216217,0.04540540540540541,0.006756756756756757,0.007363038714390066,-0.0006062819576333088,-0.01398775818368117,25,168
62,none,45.0,ALL,42,4200,3946,0.16666666666666666,0.04619047619047619,0.007142857142857143,0.007698412698412698,-0.0005555555555555557,-0.012609951052802243,30,194
62,none,60.0,0,5,500,498,0.2,0.022,0.004,0.0044,-0.0004000000000000002,-0.018590816136828392,2,11
62,none,60.0,1,37,3700,3506,0.16216216216216217,0.022702702702702703,0.0037837837837837837,0.003681519357195033,0.00010226442658875078,0.004609144542772864,14,84
62,none,60.0,ALL,42,4200,3946,0.16666666666666666,0.02261904761904762,0.0038095238095238095,0.0037698412698412695,3.968253968254006e-05,0.001794986858131925,16,95
62,none,90.0,0,5,500,498,0.2,0.006,0.0,0.0012000000000000001,-0.0012000000000000001,-0.2012072434607646,0,3
62,none,90.0,1,37,3700,3506,0.16216216216216217,0.0024324324324324323,0.0005405405405405405,0.0003944485025566107,0.00014609203798392987,0.06020650832354976,2,9
62,none,90.0,ALL,42,4200,3946,0.16666666666666666,0.002857142857142857,0.0004761904761904762,0.0004761904761904762,0.0,0.0,2,12
62,reweighing,30.0,0,5,500,498,0.2,0.148,0.03,0.0296,0.0003999999999999976,0.003172186270777838,15,74
62,reweighing,30.0,1,37,3700,3506,0.16216216216216217,0.14216216216216215,0.02027027027027027,0.023053323593864136,-0.002783053323593864,-0.022820875890373543,75,526
62,reweighing,30.0,ALL,42,4200,3946,0.16666666666666666,0.14285714285714285,0.02142857142857143,0.023809523809523808,-0.0023809523809523794,-0.01944444444444446,90,600
62,reweighing,45.0,0,5,500,498,0.2,0.052,0.01,0.0104,-0.0003999999999999993,-0.008114248620577719,5,26
62,reweighing,45.0,1,37,3700,3506,0.16216216216216217,0.04540540540540541,0.006756756756756757,0.007363038714390066,-0.0006062819576333088,-0.01398775818368117,25,168
62,reweighing,45.0,ALL,42,4200,3946,0.16666666666666666,0.04619047619047619,0.007142857142857143,0.007698412698412698,-0.0005555555555555557,-0.012609951052802243,30,194
62,reweighing,60.0,0,5,500,498,0.2,0.022,0.004,0.0044,-0.0004000000000000002,-0.018590816136828392,2,11
62,reweighing,60.0,1,37,3700,3506,0.16216216216216217,0.022702702702702703,0.0037837837837837837,0.003681519357195033,0.00010226442658875078,0.004609144542772864,14,84
62,reweighing,60.0,ALL,42,4200,3946,0.16666666666666666,0.02261904761904762,0.0038095238095238095,0.0037698412698412695,3.968253968254006e-05,0.001794986858131925,16,95
62,reweighing,90.0,0,5,500,498,0.2,0.006,0.0,0.0012000000000000001,-0.0012000000000000001,-0.2012072434607646,0,3
62,reweighing,90.0,1,37,3700,3506,0.16216216216216217,0.0024324324324324323,0.0005405405405405405,0.0003944485025566107,0.00014609203798392987,0.06020650832354976,2,9
62,reweighing,90.0,ALL,42,4200,3946,0.16666666666666666,0.002857142857142857,0.0004761904761904762,0.0004761904761904762,0.0,0.0,2,12
62,post_processing,30.0,0,5,500,498,0.2,0.148,0.03,0.0296,0.0003999999999999976,0.003172186270777838,15,74
62,post_processing,30.0,1,37,3700,3506,0.21621621621621623,0.14216216216216215,0.02837837837837838,0.030737764791818847,-0.0023593864134404674,-0.019346831791576508,105,526
62,post_processing,30.0,ALL,42,4200,3946,0.21428571428571427,0.14285714285714285,0.02857142857142857,0.03061224489795918,-0.002040816326530609,-0.016666666666666663,120,600
62,post_processing,45.0,0,5,500,498,0.2,0.052,0.01,0.0104,-0.0003999999999999993,-0.008114248620577719,5,26
62,post_processing,45.0,1,37,3700,3506,0.21621621621621623,0.04540540540540541,0.01054054054054054,0.009817384952520089,0.0007231555880204514,0.01668419349619804,39,168
